掉落ID	奖励名称	必掉奖励	随机类型（0万分比，1权重）	奖励随机个数	奖励1	奖励1权重	奖励2	奖励2权重	奖励3	奖励3权重	奖励4	奖励4权重	奖励5	奖励5权重	奖励6	奖励6权重	奖励7	奖励7权重	奖励8	奖励8权重	奖励9	奖励9权重	奖励10	奖励10权重	奖励11	奖励11权重	奖励12	奖励12权重	奖励13	奖励13权重	奖励14	奖励14权重	奖励15	奖励15权重
300542	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300543	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300544	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300545	深渊矿洞宝箱奖励	equip.10501.0:1,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300546	深渊矿洞宝箱奖励	equip.30501.0:1,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300547	深渊矿洞宝箱奖励	equip.50501.0:1,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300548	深渊矿洞宝箱奖励	equip.20501.0:1,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300549	深渊矿洞宝箱奖励	equip.40501.0:1,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300550	深渊矿洞宝箱奖励	equip.60501.0:1,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300551	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300552	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300553	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300554	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300555	深渊矿洞宝箱奖励	material.950:2,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300556	深渊矿洞宝箱奖励	equip.10501.0:1,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300557	深渊矿洞宝箱奖励	equip.30501.0:1,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300558	深渊矿洞宝箱奖励	equip.50501.0:1,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300559	深渊矿洞宝箱奖励	equip.20501.0:1,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300560	深渊矿洞宝箱奖励	equip.40501.0:1,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300561	深渊矿洞宝箱奖励	equip.60501.0:1,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300562	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300563	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300564	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300565	深渊矿洞宝箱奖励	material.950:2,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300566	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300567	深渊矿洞宝箱奖励	equip.10501.0:1,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300568	深渊矿洞宝箱奖励	equip.30501.0:1,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300569	深渊矿洞宝箱奖励	equip.50501.0:1,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300570	深渊矿洞宝箱奖励	equip.20501.0:1,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300571	深渊矿洞宝箱奖励	equip.40501.0:1,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300572	深渊矿洞宝箱奖励	equip.60501.0:1,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300573	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300574	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300575	深渊矿洞宝箱奖励	material.950:2,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300576	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300577	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300578	深渊矿洞宝箱奖励	equip.10501.0:1,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300579	深渊矿洞宝箱奖励	equip.30501.0:1,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300580	深渊矿洞宝箱奖励	equip.50501.0:1,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300581	深渊矿洞宝箱奖励	equip.20501.0:1,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300582	深渊矿洞宝箱奖励	equip.40501.0:1,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300583	深渊矿洞宝箱奖励	equip.60501.0:1,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300584	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300585	深渊矿洞宝箱奖励	material.950:2,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300586	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300587	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300588	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300589	深渊矿洞宝箱奖励	equip.10501.0:1,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300590	深渊矿洞宝箱奖励	equip.30501.0:1,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300591	深渊矿洞宝箱奖励	equip.50501.0:1,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300592	深渊矿洞宝箱奖励	equip.20501.0:1,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300593	深渊矿洞宝箱奖励	equip.40501.0:1,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300594	深渊矿洞宝箱奖励	equip.60501.0:1,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300595	深渊矿洞宝箱奖励	material.950:2,material.940:8,material.1:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300596	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.bindcash:50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300597	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.rotate_ncoin:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300598	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.wand:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300599	深渊矿洞宝箱奖励	material.950:2,material.940:8,user.htoken:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
